Microsoft Windows [Version 10.0.19045.2251]
(c) Microsoft Corporation. All rights reserved.

C:\Luaan\CS331>python predict_contours.py
15 75 220 100 725 0.37833059203960206
15 75 235 100 725 0.37738611101363484
15 75 250 100 725 0.3728362906811309
15 80 100 100 725 0.38023252184814416
15 80 115 100 725 0.3826173715617117
15 80 130 100 725 0.383534172499151
15 80 145 100 725 0.3833621912602166
15 80 160 100 725 0.38278935049340285
15 80 175 100 725 0.37898209292148477
15 80 190 100 725 0.3764681549485092
15 80 205 100 725 0.3766961687278375
15 80 220 100 725 0.37514719928253026
15 80 235 100 725 0.3738040307446175
15 80 250 100 725 0.36976211622710387
15 85 100 100 725 0.3789374555451795
15 85 115 100 725 0.3814476910744535
15 85 130 100 725 0.38577423853403287
15 85 145 100 725 0.3848785377675866
15 85 160 100 725 0.3814886858828438
15 85 175 100 725 0.37963748622157034
15 85 190 100 725 0.37536804257865813
15 85 205 100 725 0.3778902058583581
15 85 220 100 725 0.3754476926860971
15 85 235 100 725 0.37610214229682437
15 85 250 100 725 0.36986538398020496
15 90 100 100 725 0.3807379435208003
15 90 115 100 725 0.37942439355770075
15 90 130 100 725 0.3797528655162708
15 90 145 100 725 0.3804489282247243
15 90 160 100 725 0.38060221036753633
15 90 175 100 725 0.3769794324127481
15 90 190 100 725 0.37402767409928833
15 90 205 100 725 0.37736156252283337
15 90 220 100 725 0.37480439397589066
15 90 235 100 725 0.37242784071609064
15 90 250 100 725 0.37091243694661796
15 95 100 100 725 0.3775973230187854
15 95 115 100 725 0.37836425495097525
15 95 130 100 725 0.3809640652400319
15 95 145 100 725 0.37807615302238645
15 95 160 100 725 0.37562310037310936
15 95 175 100 725 0.3747407997097579
15 95 190 100 725 0.3754376998628739
15 95 205 100 725 0.3722020908476018
15 95 220 100 725 0.36924365587207675
15 95 235 100 725 0.37075748198096825
15 95 250 100 725 0.37112818171665096
15 5 100 100 750 0.3958778079529309
15 5 115 100 750 0.40225789515074983
15 5 130 100 750 0.403653595596022
15 5 145 100 750 0.4044477690432532
15 5 160 100 750 0.4005312550667818
15 5 175 100 750 0.3994805737986409
15 5 190 100 750 0.39863005152105785
15 5 205 100 750 0.3953254027331646
15 5 220 100 750 0.3893720009008341
15 5 235 100 750 0.3865559572394976
15 5 250 100 750 0.3887534072807213
15 10 100 100 750 0.3967990084202243
15 10 115 100 750 0.39935588475711775
15 10 130 100 750 0.39894364268096716
15 10 145 100 750 0.40155229425662237
15 10 160 100 750 0.39800888467187
15 10 175 100 750 0.39723898723029466
15 10 190 100 750 0.39578119255948546
15 10 205 100 750 0.3938978185280841
15 10 220 100 750 0.3880475159759821
15 10 235 100 750 0.3854328042153712
15 10 250 100 750 0.3878380885337824
15 15 100 100 750 0.3931328303283101
15 15 115 100 750 0.39957519424247384
15 15 130 100 750 0.40211826103259724
15 15 145 100 750 0.40223448366100156
15 15 160 100 750 0.3979848460281169
15 15 175 100 750 0.3951578571123232
15 15 190 100 750 0.39384911733288325
15 15 205 100 750 0.3931825036460125
15 15 220 100 750 0.3863512125774567
15 15 235 100 750 0.3837047856545919
15 15 250 100 750 0.3859213073562726
15 20 100 100 750 0.3967052873411098
15 20 115 100 750 0.3954216714227586
15 20 130 100 750 0.3986199835314491
15 20 145 100 750 0.3982665848739226
15 20 160 100 750 0.3925008298998957
15 20 175 100 750 0.39222215488766726
15 20 190 100 750 0.3908798130632624
15 20 205 100 750 0.39035609123566956
15 20 220 100 750 0.38375876025728606
15 20 235 100 750 0.3852652138633703
15 20 250 100 750 0.38898286717386293
15 25 100 100 750 0.39822934177103547
15 25 115 100 750 0.4011168346065304
15 25 130 100 750 0.4034379330787597
15 25 145 100 750 0.39575512486271847
15 25 160 100 750 0.390266130473825
15 25 175 100 750 0.3901742817940789
15 25 190 100 750 0.38873019760949484
15 25 205 100 750 0.3859892511691003
15 25 220 100 750 0.38310912558454774
15 25 235 100 750 0.3824201293705689
15 25 250 100 750 0.38660347987774624
15 30 100 100 750 0.39881278710118884
15 30 115 100 750 0.4010910305240662
15 30 130 100 750 0.3957858416455817
15 30 145 100 750 0.39279480191390764
15 30 160 100 750 0.3906311789055423
15 30 175 100 750 0.38654164339447594
15 30 190 100 750 0.38437260316146693
15 30 205 100 750 0.3850530117880639
15 30 220 100 750 0.38288905562798076
15 30 235 100 750 0.3816976670688048
15 30 250 100 750 0.3834096125212796
15 35 100 100 750 0.39859221795037736
15 35 115 100 750 0.3987712450724316
15 35 130 100 750 0.3959282198978862
15 35 145 100 750 0.39395129942513935
15 35 160 100 750 0.3906003212617158
15 35 175 100 750 0.38695132128119397
15 35 190 100 750 0.38662356601443737
15 35 205 100 750 0.38707952714707855
15 35 220 100 750 0.3830394606468961
15 35 235 100 750 0.387543092152015
15 35 250 100 750 0.39051303654692804
15 40 100 100 750 0.3976561732887924
15 40 115 100 750 0.39487940228836044
15 40 130 100 750 0.396611379952689
15 40 145 100 750 0.3968238812137796
15 40 160 100 750 0.39061347361155807
15 40 175 100 750 0.3886951935016589
15 40 190 100 750 0.3875260560891047
15 40 205 100 750 0.38773156886823706
15 40 220 100 750 0.3867096990440293
15 40 235 100 750 0.387726701986907
15 40 250 100 750 0.38726999489237307
15 45 100 100 750 0.3965628720337806
15 45 115 100 750 0.399885170614622
15 45 130 100 750 0.39564061210585116
15 45 145 100 750 0.39269226543454516
15 45 160 100 750 0.39193484197851414
15 45 175 100 750 0.38404231182044224
15 45 190 100 750 0.38700386697437283
15 45 205 100 750 0.389162141202148
15 45 220 100 750 0.385080255170611
15 45 235 100 750 0.3887642037889286
15 45 250 100 750 0.38891742253343126
15 50 100 100 750 0.3989361810321696
15 50 115 100 750 0.39704465398836536
15 50 130 100 750 0.394543078129955
15 50 145 100 750 0.39404318772303876
15 50 160 100 750 0.388356112234794
15 50 175 100 750 0.38477685416072543
15 50 190 100 750 0.3850348202858841
15 50 205 100 750 0.38859313689962255
15 50 220 100 750 0.38823228245628205
15 50 235 100 750 0.392766093511276
15 50 250 100 750 0.3941254091034959
15 55 100 100 750 0.3965864096065106
15 55 115 100 750 0.39355025323675047
15 55 130 100 750 0.39229958268927234
15 55 145 100 750 0.3918924659985427
15 55 160 100 750 0.38652180029794314
15 55 175 100 750 0.3851139041581998
15 55 190 100 750 0.38338522307455497
15 55 205 100 750 0.38863346932854
15 55 220 100 750 0.38472268717177704
15 55 235 100 750 0.38928977876446647
15 55 250 100 750 0.39030232130459075
15 60 100 100 750 0.389685111260462
15 60 115 100 750 0.386855714598537
15 60 130 100 750 0.3883397329304465
15 60 145 100 750 0.3859956448788331
15 60 160 100 750 0.38011478611297056
15 60 175 100 750 0.3847395067343717
15 60 190 100 750 0.3861071124449735
15 60 205 100 750 0.3869836807511039
15 60 220 100 750 0.3851247396725231
15 60 235 100 750 0.3867958789460994
15 60 250 100 750 0.3872541170819528
15 65 100 100 750 0.38966436224578044
15 65 115 100 750 0.388553230166864
15 65 130 100 750 0.3875011086182882
15 65 145 100 750 0.38363958774910806
15 65 160 100 750 0.38092403876966224
15 65 175 100 750 0.3834571496031025
15 65 190 100 750 0.38559524759785896
15 65 205 100 750 0.38823552813580575
15 65 220 100 750 0.3861865065752146
15 65 235 100 750 0.38635039384448444
15 65 250 100 750 0.3827984731700705
15 70 100 100 750 0.38593780739731615
15 70 115 100 750 0.38806907368626054
15 70 130 100 750 0.38653937954937806
15 70 145 100 750 0.3825585116255968
15 70 160 100 750 0.3816082221734051
15 70 175 100 750 0.38622377444321676
15 70 190 100 750 0.38377398167456933
15 70 205 100 750 0.3881050098118998
15 70 220 100 750 0.3846253581418849
15 70 235 100 750 0.3808127048966889
15 70 250 100 750 0.37564547791828073
15 75 100 100 750 0.3865812709298472
15 75 115 100 750 0.38840087099015724
15 75 130 100 750 0.388608036425819
15 75 145 100 750 0.3861387106096966
15 75 160 100 750 0.38111217546460907
15 75 175 100 750 0.382576381085948
15 75 190 100 750 0.3844759173480491
15 75 205 100 750 0.3873707018016266
15 75 220 100 750 0.38156639344731
15 75 235 100 750 0.37624843820257486
15 75 250 100 750 0.3740675675839516
15 80 100 100 750 0.38279780386889
15 80 115 100 750 0.3826173715617117
15 80 130 100 750 0.3853254529837987
15 80 145 100 750 0.3833621912602166
15 80 160 100 750 0.38278935049340285
15 80 175 100 750 0.3814358810086986
15 80 190 100 750 0.378840610069219
15 80 205 100 750 0.3799099666735926
15 80 220 100 750 0.3783418436166907
15 80 235 100 750 0.3761863862922956
15 80 250 100 750 0.37415717039307256
15 85 100 100 750 0.3844351129952563
15 85 115 100 750 0.383354955611294
15 85 130 100 750 0.38939161863951555
15 85 145 100 750 0.3848785377675866
15 85 160 100 750 0.383797519021299
15 85 175 100 750 0.38202756635087776
15 85 190 100 750 0.3766079066224943
15 85 205 100 750 0.3810844815994682
15 85 220 100 750 0.377782161212962
15 85 235 100 750 0.37843661082368923
15 85 250 100 750 0.37421258277573766
15 90 100 100 750 0.38264771068971937
15 90 115 100 750 0.37942439355770075
15 90 130 100 750 0.3833494382064287
15 90 145 100 750 0.3828124418776578
15 90 160 100 750 0.38185040315933777
15 90 175 100 750 0.37821024150094773
15 90 190 100 750 0.3772131363958416
15 90 205 100 750 0.37944510685868194
15 90 220 100 750 0.37480439397589066
15 90 235 100 750 0.3744698697518136
15 90 250 100 750 0.3756703269722157
15 95 100 100 750 0.37948732802404944
15 95 115 100 750 0.37836425495097525
15 95 130 100 750 0.38332680511210016
15 95 145 100 750 0.38257096009302405
15 95 160 100 750 0.3799737577680588
15 95 175 100 750 0.3790597856388603
15 95 190 100 750 0.3754376998628739
15 95 205 100 750 0.3763674670673075
15 95 220 100 750 0.37620114444359964
15 95 235 100 750 0.37563399467423036
15 95 250 100 750 0.3767231877394824
15 5 100 100 775 0.4061414671652226
15 5 115 100 775 0.4102041554746427
15 5 130 100 775 0.4143410782502982
15 5 145 100 775 0.40911782394937984
15 5 160 100 775 0.4050232662538888
15 5 175 100 775 0.4045466453815276
15 5 190 100 775 0.39975723952597625
15 5 205 100 775 0.39576433030278996
15 5 220 100 775 0.3916961909952337
15 5 235 100 775 0.39605905536037717
15 5 250 100 775 0.398983950163739
15 10 100 100 775 0.40577522154145373
15 10 115 100 775 0.40728627086663144
15 10 130 100 775 0.4096384649206376
15 10 145 100 775 0.4062081798806666
15 10 160 100 775 0.40250396306826547
15 10 175 100 775 0.40230541991091845
15 10 190 100 775 0.3979479452018038
15 10 205 100 775 0.39433732213457584
15 10 220 100 775 0.3897518583520074
15 10 235 100 775 0.394304360636379
15 10 250 100 775 0.3974441731292596
15 15 100 100 775 0.40465857280106327
15 15 115 100 775 0.4082197978564831
15 15 130 100 775 0.40702961416441313
15 15 145 100 775 0.40528102743980343
15 15 160 100 775 0.40068915398143784
15 15 175 100 775 0.40022423147379876
15 15 190 100 775 0.39625475389660847
15 15 205 100 775 0.392632951952965
15 15 220 100 775 0.3880542246343793
15 15 235 100 775 0.3958082665589616
15 15 250 100 775 0.39794508632485454
15 20 100 100 775 0.4099504199969295
15 20 115 100 775 0.40752632701495206
15 20 130 100 775 0.4061693603573669
15 20 145 100 775 0.3990186202041837
15 20 160 100 775 0.3940291325112628
15 20 175 100 775 0.3935276431122427
15 20 190 100 775 0.3924067322142516
15 20 205 100 775 0.391675398488725
15 20 220 100 775 0.39164966724404204
15 20 235 100 775 0.3973131321835388
15 20 250 100 775 0.3991273494883817
15 25 100 100 775 0.4117070731743873
15 25 115 100 775 0.40785304082127183
15 25 130 100 775 0.40598758287127185
15 25 145 100 775 0.39732340443261094
15 25 160 100 775 0.39257893966220486
15 25 175 100 775 0.3930547808590626
15 25 190 100 775 0.39095611763031224
15 25 205 100 775 0.38996783129256773
15 25 220 100 775 0.3890820052510936
15 25 235 100 775 0.3944499787128906
15 25 250 100 775 0.39758145539522943
15 30 100 100 775 0.41110351878426393
15 30 115 100 775 0.40610617593638887
15 30 130 100 775 0.3964879764360968
15 30 145 100 775 0.3951275743994065
15 30 160 100 775 0.39399105960747244
15 30 175 100 775 0.39451539929975965
15 30 190 100 775 0.38868628803258765
15 30 205 100 775 0.3883012039470266
15 30 220 100 775 0.38597546923803383
15 30 235 100 775 0.39220079837932104
15 30 250 100 775 0.394418625306986
15 35 100 100 775 0.41167075479218257
15 35 115 100 775 0.4022960915303781
15 35 130 100 775 0.4039660359648321
15 35 145 100 775 0.40249288325401883
15 35 160 100 775 0.3966818837345442
15 35 175 100 775 0.39662214353830433
15 35 190 100 775 0.3909083632446233
15 35 205 100 775 0.3900435059550122
15 35 220 100 775 0.38978350049915456
15 35 235 100 775 0.39616474509735417
15 35 250 100 775 0.39610664480785507
15 40 100 100 775 0.40407515903049734
15 40 115 100 775 0.4029007007901377
15 40 130 100 775 0.4017990109677659
15 40 145 100 775 0.40159691621610966
15 40 160 100 775 0.3947652167417972
15 40 175 100 775 0.3929811275880574
15 40 190 100 775 0.38938279334725545
15 40 205 100 775 0.39075599283137075
15 40 220 100 775 0.3876030170163795
15 40 235 100 775 0.393569004235824
15 40 250 100 775 0.39284903124635634
15 45 100 100 775 0.40325624769134794
15 45 115 100 775 0.40126151324279546
15 45 130 100 775 0.3987899225875647
15 45 145 100 775 0.39748530811736665
15 45 160 100 775 0.39326233109154235
15 45 175 100 775 0.38889981065542384
15 45 190 100 775 0.38700386697437283
15 45 205 100 775 0.39001640387495906
15 45 220 100 775 0.38849430015307196
15 45 235 100 775 0.39198427144629244
15 45 250 100 775 0.390194183314778
15 50 100 100 775 0.40348610645214744
15 50 115 100 775 0.39771439285165255
15 50 130 100 775 0.3952403603611134
15 50 145 100 775 0.39404318772303876
15 50 160 100 775 0.39025871669810885
15 50 175 100 775 0.3897154999778781
15 50 190 100 775 0.38806727036268907
15 50 205 100 775 0.3921319744878898
15 50 220 100 775 0.3938977254672409
15 50 235 100 775 0.3971514994309862
15 50 250 100 775 0.3930216456626357
15 55 100 100 775 0.3967054079702319
15 55 115 100 775 0.39423306067655406
15 55 130 100 775 0.39321697900263636
15 55 145 100 775 0.39375019567975916
15 55 160 100 775 0.39145417917918024
15 55 175 100 775 0.38814600861288495
15 55 190 100 775 0.39071856984144765
15 55 205 100 775 0.38863346932854
15 55 220 100 775 0.39038580996716166
15 55 235 100 775 0.3925773644535326
15 55 250 100 775 0.3882068143921484
15 60 100 100 775 0.3956057169837227
15 60 115 100 775 0.3916015725143353
15 60 130 100 775 0.38925267455871065
15 60 145 100 775 0.3890318967989559
15 60 160 100 775 0.3873728916800027
15 60 175 100 775 0.38840323261967247
15 60 190 100 775 0.3861071124449735
15 60 205 100 775 0.3917861087035077
15 60 220 100 775 0.3896250066092113
15 60 235 100 775 0.3900487608499442
15 60 250 100 775 0.3851396393553783
15 65 100 100 775 0.3923493826983254
15 65 115 100 775 0.388553230166864
15 65 130 100 775 0.3923965141309826
15 65 145 100 775 0.3874689656292924
15 65 160 100 775 0.38722227490505085
15 65 175 100 775 0.3870710691068785
15 65 190 100 775 0.3883764303935579
15 65 205 100 775 0.3958320163170195
15 65 220 100 775 0.3902963788727133
15 65 235 100 775 0.3876109189837651
15 65 250 100 775 0.38727461316796696
15 70 100 100 775 0.3907172590619979
15 70 115 100 775 0.39085920425461684
15 70 130 100 775 0.38839607365869994
15 70 145 100 775 0.3863227589374248
15 70 160 100 775 0.3852496512704947
15 70 175 100 775 0.38622377444321676
15 70 190 100 775 0.3894042907515631
15 70 205 100 775 0.3914265375419133
15 70 220 100 775 0.3883684962519121
15 70 235 100 775 0.383252315976853
15 70 250 100 775 0.38584956072119786
15 75 100 100 775 0.3924077302232419
15 75 115 100 775 0.39309856813715666
15 75 130 100 775 0.39157328220154863
15 75 145 100 775 0.3861387106096966
15 75 160 100 775 0.38712076090165437
15 75 175 100 775 0.387384229755952
15 75 190 100 775 0.3890560522673247
15 75 205 100 775 0.38869346517496595
15 75 220 100 775 0.38396897358606524
15 75 235 100 775 0.3786448148673847
15 75 250 100 775 0.38181155278899237
15 80 100 100 775 0.39049553165155804
15 80 115 100 775 0.38729583425523423
15 80 130 100 775 0.3906786959853805
15 80 145 100 775 0.38940954534155603
15 80 160 100 775 0.3900014638580628
15 80 175 100 775 0.3862353154022849
15 80 190 100 775 0.3833556149227511
15 80 205 100 775 0.38231488894026605
15 80 220 100 775 0.3783418436166907
15 80 235 100 775 0.38114602031005623
15 80 250 100 775 0.379864553887199
15 85 100 100 775 0.38911974553982903
15 85 115 100 775 0.38911543948226174
15 85 130 100 775 0.3917863414540145
15 85 145 100 775 0.38727029442210203
15 85 160 100 775 0.38748759969858304
15 85 175 100 775 0.38653486914318547
15 85 190 100 775 0.38220383592878066
15 85 205 100 775 0.3854504149837018
15 85 220 100 775 0.379796176973876
15 85 235 100 775 0.3833598009090382
15 85 250 100 775 0.3818585590765537
15 90 100 100 775 0.3854208289692892
15 90 115 100 775 0.3875257107046847
15 90 130 100 775 0.3881103644835356
15 90 145 100 775 0.38623719685649827
15 90 160 100 775 0.38746240943478966
15 90 175 100 775 0.3837833462621318
15 90 190 100 775 0.38453032634874584
15 90 205 100 775 0.3864117166247189
15 90 220 100 775 0.3817955099277013
15 90 235 100 775 0.3811294082775661
15 90 250 100 775 0.3805824241423109
15 95 100 100 775 0.3852384800977822
15 95 115 100 775 0.3895490745600407
15 95 130 100 775 0.38781627980275796
15 95 145 100 775 0.383861391128962
15 95 160 100 775 0.3851901100409779
15 95 175 100 775 0.38424950011025677
15 95 190 100 775 0.3826462067701224
15 95 205 100 775 0.3811940815611677
15 95 220 100 775 0.3789468511040778
15 95 235 100 775 0.3814622155077018
15 95 250 100 775 0.38211404835043783
15 5 100 100 800 0.42092527658561846
15 5 115 100 800 0.42200994369846556
15 5 130 100 800 0.4196467234115885
15 5 145 100 800 0.417044746709656
15 5 160 100 800 0.4104022321513325
15 5 175 100 800 0.40412944358496045
15 5 190 100 800 0.4010889014800749
15 5 205 100 800 0.40022827800277566
15 5 220 100 800 0.399094370359377
15 5 235 100 800 0.4074525939456056
15 5 250 100 800 0.4022205534376918
15 10 100 100 800 0.4191297359498319
15 10 115 100 800 0.4190940920989983
15 10 130 100 800 0.4149437559259286
15 10 145 100 800 0.41413567867780904
15 10 160 100 800 0.40788329006344626
15 10 175 100 800 0.4036291480601835
15 10 190 100 800 0.39869511639199745
15 10 205 100 800 0.3982169804821483
15 10 220 100 800 0.3971500377161508
15 10 235 100 800 0.4056932992022356
15 10 250 100 800 0.4006762626814985
15 15 100 100 800 0.4168381487958228
15 15 115 100 800 0.4153601679297149
15 15 130 100 800 0.4132738701629662
15 15 145 100 800 0.41112313708348985
15 15 160 100 800 0.40532990499233956
15 15 175 100 800 0.4015320524155289
15 15 190 100 800 0.39676092549499603
15 15 205 100 800 0.3965098453235789
15 15 220 100 800 0.39883052581629663
15 15 235 100 800 0.40403018653759076
15 15 250 100 800 0.40195353486556124
15 20 100 100 800 0.41650740086608684
15 20 115 100 800 0.40949332971728913
15 20 130 100 800 0.40847868298386575
15 20 145 100 800 0.40214929158983415
15 20 160 100 800 0.39796024048557693
15 20 175 100 800 0.396775684586897
15 20 190 100 800 0.3978026599816636
15 20 205 100 800 0.3928438761969407
15 20 220 100 800 0.40007617028815073
15 20 235 100 800 0.40677732962948876
15 20 250 100 800 0.4030950530214077
15 25 100 100 800 0.41451292032510856
15 25 115 100 800 0.4114279378133225
15 25 130 100 800 0.4108050853767933
15 25 145 100 800 0.4034340548405406
15 25 160 100 800 0.40011371044021965
15 25 175 100 800 0.399695380438907
15 25 190 100 800 0.3957082721491666
15 25 205 100 800 0.39354098079324223
15 25 220 100 800 0.4002895873469482
15 25 235 100 800 0.40388957852489055
15 25 250 100 800 0.3995694738284093
15 30 100 100 800 0.414185727914305
15 30 115 100 800 0.4093381833165729
15 30 130 100 800 0.404074329296863
15 30 145 100 800 0.3995071558850744
15 30 160 100 800 0.39594659898086026
15 30 175 100 800 0.3958539790359922
15 30 190 100 800 0.391817509837242
15 30 205 100 800 0.3915465664203741
15 30 220 100 800 0.4040106506679115
15 30 235 100 800 0.4007023339044603
15 30 250 100 800 0.39841278813340686
15 35 100 100 800 0.41104418938673337
15 35 115 100 800 0.40697082598647005
15 35 130 100 800 0.40640701915404825
15 35 145 100 800 0.4041221662067795
15 35 160 100 800 0.4002613612885234
15 35 175 100 800 0.3979798221280093
15 35 190 100 800 0.3970782627965635
15 35 205 100 800 0.3991008396781019
15 35 220 100 800 0.4016665520255542
15 35 235 100 800 0.40103406541353304
15 35 250 100 800 0.4032357920823477
15 40 100 100 800 0.4078019988427421
15 40 115 100 800 0.40398581190681443
15 40 130 100 800 0.4025619909984879
15 40 145 100 800 0.402907649704427
15 40 160 100 800 0.39967079157049645
15 40 175 100 800 0.39601426890910196
15 40 190 100 800 0.3971922484466875
15 40 205 100 800 0.3992487240592643
15 40 220 100 800 0.40105131270182537
15 40 235 100 800 0.40100511196711897
15 40 250 100 800 0.39895050757559686
15 45 100 100 800 0.40877244394489837
15 45 115 100 800 0.40518993106153595
15 45 130 100 800 0.39825402485061906
15 45 145 100 800 0.39879872384132753
15 45 160 100 800 0.39927757686727205
15 45 175 100 800 0.39276071695342707
15 45 190 100 800 0.3947959201209191
15 45 205 100 800 0.40093481373138534
15 45 220 100 800 0.3983854783237571
15 45 235 100 800 0.3992774472814284
15 45 250 100 800 0.39723456493922205
15 50 100 100 800 0.4084300440416813
15 50 115 100 800 0.40267930120353995
15 50 130 100 800 0.3952403603611134
15 50 145 100 800 0.401921298322117
15 50 160 100 800 0.39873011446317025
15 50 175 100 800 0.3957703462836461
15 50 190 100 800 0.40245228074398004
15 50 205 100 800 0.40544919637673066
15 50 220 100 800 0.4004747538060755
15 50 235 100 800 0.4015542935262919
15 50 250 100 800 0.400315303182055
15 55 100 100 800 0.4016346637392304
15 55 115 100 800 0.39743379032325143
15 55 130 100 800 0.39822502237583923
15 55 145 100 800 0.3997808792435073
15 55 160 100 800 0.397144570459334
15 55 175 100 800 0.3941976345982667
15 55 190 100 800 0.4006985421680907
15 55 205 100 800 0.4009346363092484
15 55 220 100 800 0.3999553263078264
15 55 235 100 800 0.3980429706215582
15 55 250 100 800 0.39645620107918295
15 60 100 100 800 0.3964884358777319
15 60 115 100 800 0.3946409350335366
15 60 130 100 800 0.39646445093053095
15 60 145 100 800 0.3921512397196615
15 60 160 100 800 0.3925824403878233
15 60 175 100 800 0.3960304647995338
15 60 190 100 800 0.3984659238878935
15 60 205 100 800 0.4021970814601907
15 60 220 100 800 0.3978421678657734
15 60 235 100 800 0.39548523854275835
15 60 250 100 800 0.39336121261381213
15 65 100 100 800 0.3935782168235635
15 65 115 100 800 0.3958194516120105
15 65 130 100 800 0.39565391785999365
15 65 145 100 800 0.393168377674422
15 65 160 100 800 0.3993799978606352
15 65 175 100 800 0.3979840584078401
15 65 190 100 800 0.40335630018307955
15 65 205 100 800 0.4002260301756647
15 65 220 100 800 0.39773213367091054
15 65 235 100 800 0.3921003692800126
15 65 250 100 800 0.39515871745447645
15 70 100 100 800 0.39841178218114043
15 70 115 100 800 0.3966374982362182
15 70 130 100 800 0.3923111274221408
15 70 145 100 800 0.3900594202890744
15 70 160 100 800 0.3933677436397909
15 70 175 100 800 0.3996826546253604
15 70 190 100 800 0.39748666966583734
15 70 205 100 800 0.3968170369426662
15 70 220 100 800 0.39335523876911366
15 70 235 100 800 0.39217614521086513
15 70 250 100 800 0.3879645255526312
15 75 100 100 800 0.39852348822988426
15 75 115 100 800 0.39954081756242243
15 75 130 100 800 0.3952945257509698
15 75 145 100 800 0.3935232027331309
15 75 160 100 800 0.39543172548459793
15 75 175 100 800 0.3961920351714472
15 75 190 100 800 0.393340914985252
15 75 205 100 800 0.393660001182383
15 75 220 100 800 0.391731585635874
15 75 235 100 800 0.3875276411993784
15 75 250 100 800 0.38581690621245784
15 80 100 100 800 0.39698820100217663
15 80 115 100 800 0.3964199742169989
15 80 130 100 800 0.40139362604237794
15 80 145 100 800 0.3953956631416696
15 80 160 100 800 0.396433641898097
15 80 175 100 800 0.39265002032403945
15 80 190 100 800 0.39160506904596454
15 80 205 100 800 0.38936191643250984
15 80 220 100 800 0.38814684435131114
15 80 235 100 800 0.38837748366160213
15 80 250 100 800 0.3872311564386391
15 85 100 100 800 0.3982741305248145
15 85 115 100 800 0.39525593484562316
15 85 130 100 800 0.39881469620692656
15 85 145 100 800 0.39557602749986964
15 85 160 100 800 0.39492901612014625
15 85 175 100 800 0.39073486484640696
15 85 190 100 800 0.3904171372263251
15 85 205 100 800 0.39324086201348657
15 85 220 100 800 0.3884534093544268
15 85 235 100 800 0.3924858474177555
15 85 250 100 800 0.38730485424997113
15 90 100 100 800 0.3977907608122607
15 90 115 100 800 0.3981880312604998
15 90 130 100 800 0.39660399926115414
15 90 145 100 800 0.39371700670775617
15 90 160 100 800 0.39168626434332193
15 90 175 100 800 0.3899023831392331
15 90 190 100 800 0.3896201411477248
15 90 205 100 800 0.38818444314396433
15 90 220 100 800 0.38889082334108765
15 90 235 100 800 0.38646258602156025
15 90 250 100 800 0.3839900278289468
15 95 100 100 800 0.4014588114981888
15 95 115 100 800 0.3971222715485058
15 95 130 100 800 0.3942488225831623
15 95 145 100 800 0.3932192815501271
15 95 160 100 800 0.3912151485728799
15 95 175 100 800 0.3881606729363146
15 95 190 100 800 0.3872164390593958
15 95 205 100 800 0.3870373028366818
15 95 220 100 800 0.383948846052373
15 95 235 100 800 0.38337651864165906
15 95 250 100 800 0.38211404835043783
15 5 100 100 825 0.4248431951564536
15 5 115 100 825 0.42439045874993636
15 5 130 100 825 0.42452440594197494
15 5 145 100 825 0.4180701676975337
15 5 160 100 825 0.41834365569452553
15 5 175 100 825 0.4199746079498853
15 5 190 100 825 0.4142310837760923
15 5 205 100 825 0.4156866113756584
15 5 220 100 825 0.4201580356331082
15 5 235 100 825 0.4165224461003714
15 5 250 100 825 0.4161104154236381
15 10 100 100 825 0.4219355353000851
15 10 115 100 825 0.4214617709856709
15 10 130 100 825 0.41980905796247087
15 10 145 100 825 0.41414362647198993
15 10 160 100 825 0.4205295020957606
15 10 175 100 825 0.4180653891361437
15 10 190 100 825 0.41183462640964114
15 10 205 100 825 0.41366751341561914
15 10 220 100 825 0.41820640178242124
15 10 235 100 825 0.414759975531794
15 10 250 100 825 0.4136738935426981
15 15 100 100 825 0.4212641324338277
15 15 115 100 825 0.41785693753789527
15 15 130 100 825 0.41591821052048145
15 15 145 100 825 0.414041232130957
15 15 160 100 825 0.4192155498314834
15 15 175 100 825 0.4172011354863324
15 15 190 100 825 0.41400934306092807
15 15 205 100 825 0.4151854344284524
15 15 220 100 825 0.4165647967853453
15 15 235 100 825 0.413084876346247
15 15 250 100 825 0.4118144096206052
15 20 100 100 825 0.42241044565471186
15 20 115 100 825 0.41729099619276155
15 20 130 100 825 0.4112502745912139
15 20 145 100 825 0.41282559174065947
15 20 160 100 825 0.41697464472805584
15 20 175 100 825 0.41552659088056937
15 20 190 100 825 0.4139449004698938
15 20 205 100 825 0.4142377974558022
15 20 220 100 825 0.41391793433004415
15 20 235 100 825 0.4142276757967381
15 20 250 100 825 0.4145049401365934
15 25 100 100 825 0.4169439186278811
15 25 115 100 825 0.4153649401313644
15 25 130 100 825 0.41327549731134994
15 25 145 100 825 0.4124184858854099
15 25 160 100 825 0.4168194780405025
15 25 175 100 825 0.4141797275041435
15 25 190 100 825 0.4179668576365399
15 25 205 100 825 0.4133564370063333
15 25 220 100 825 0.41134087166392935
15 25 235 100 825 0.41133506936587044
15 25 250 100 825 0.41202716133097783
15 30 100 100 825 0.41653250696646393
15 30 115 100 825 0.41062150187973023
15 30 130 100 825 0.4095909691443918
15 30 145 100 825 0.4143518534789068
15 30 160 100 825 0.41778646639314854
15 30 175 100 825 0.41404864365538047
15 30 190 100 825 0.41446083468734457
